Nome: BRASILIA
Codigo Estacao: A001
Latitude: -15.78944444
Longitude: -47.92583332
Altitude: 1160.96
Situacao: Operante
Data Inicial: 2020-01-01
Data Final: 2023-03-31
Periodicidade da Medicao: Horaria

Data Medicao;Hora Medicao;RADIACAO GLOBAL(Kj/m²);
2020-02-05;1200;680.913;
2020-02-05;1300;923.169;
2020-02-05;1400;1416.047;
2020-02-05;1500;2681.784;
2020-02-05;1600;2676.147;
2020-02-05;1700;3026.495;
2020-02-05;1800;3144.369;
2020-02-05;1900;2866.305;
2020-02-05;2000;1816.979;
2020-02-05;2100;1257.294;
2020-02-05;2200;193.834;
2020-02-05;2300;-2.871;
2020-02-06;0000;-3.492;
2020-02-06;0100;-2.416;
2020-02-06;0200;-2.111;
2020-02-06;0300;-2.164;
2020-02-06;0400;-1.913;
2020-02-06;0500;-2.309;
2020-02-06;0600;-1.455;
2020-02-06;0700;-1.074;
2020-02-06;0800;-2.189;
2020-02-06;0900;-2.194;
2020-02-06;1000;148.408;
2020-02-06;1100;912.368;
2020-02-06;1200;1829.627;
2020-02-06;1300;2563.059;
2020-02-06;1400;2049.455;
2020-02-06;1500;1193.285;
2020-02-06;1600;820.995;
2020-02-06;1700;952.351;
2020-02-06;1800;249.592;
2020-02-06;1900;282.556;
2020-02-06;2000;112.933;
2020-02-06;2100;190.453;
2020-02-06;2200;32.895;
2020-02-06;2300;-2.041;
2020-02-07;0000;-2.216;
2020-02-07;0100;-2.628;
2020-02-07;0200;-2.514;
2020-02-07;0300;-.678;
2020-02-07;0400;-2.105;
2020-02-07;0500;-.98;
2020-02-07;0600;-.812;
2020-02-07;0700;-.278;
2020-02-07;0800;-1.944;
2020-02-07;0900;-1.255;
2020-02-07;1000;30.531;
2020-02-07;1100;180.569;
2020-02-07;1200;504.316;
2020-02-07;1300;546.445;
2020-02-07;1400;755.598;
2020-02-07;1500;805.977;
2020-02-07;1600;1243.024;
2020-02-07;1700;1066.37;
2020-02-07;1800;1238.551;
2020-02-07;1900;1077.461;
2020-02-07;2000;942.999;
2020-02-07;2100;642.636;
2020-02-07;2200;79.555;
2020-02-07;2300;-2.645;
2020-02-08;0000;-1.544;
2020-02-08;0100;-1.135;
2020-02-08;0200;-.504;
2020-02-08;0300;-.83;
2020-02-08;0400;-2.145;
2020-02-08;0500;-1.356;
2020-02-08;0600;-.072;
2020-02-08;0700;-.655;
2020-02-08;0800;-1.836;
2020-02-08;0900;-1.654;
2020-02-08;1000;19.54;
2020-02-08;1100;92.496;
2020-02-08;1200;327.257;
2020-02-08;1300;692.58;
2020-02-08;1400;580.333;
2020-02-08;1500;854.853;
2020-02-08;1600;675.796;
2020-02-08;1700;800.13;
2020-02-08;1800;1320.668;
2020-02-08;1900;855.001;
2020-02-08;2000;652.745;
2020-02-08;2100;222.813;
2020-02-08;2200;61.877;
2020-02-08;2300;-1.837;
2020-02-09;0000;-.762;
2020-02-09;0100;-.366;
2020-02-09;0200;-1.925;
2020-02-09;0300;-1.334;
2020-02-09;0400;-1.062;
2020-02-09;0500;-.804;
2020-02-09;0600;-1.091;
2020-02-09;0700;-.507;
2020-02-09;0800;.118;
2020-02-09;0900;-.251;
2020-02-09;1000;69.581;
2020-02-09;1100;445.771;
2020-02-09;1200;795.816;
2020-02-09;1300;510.278;
2020-02-09;1400;1216.892;
2020-02-09;1500;2813.875;
2020-02-09;1600;2488.853;
2020-02-09;1700;1623.782;
2020-02-09;1800;1494.959;
2020-02-09;1900;613.418;
2020-02-09;2000;807.909;
2020-02-09;2100;334.1;
2020-02-09;2200;61.394;
2020-02-09;2300;-2.914;
2020-02-10;0000;-3.443;
2020-02-10;0100;-3.506;
2020-02-10;0200;-3.473;
2020-02-10;0300;-3.318;
2020-02-10;0400;-3.425;
2020-02-10;0500;-3.455;
2020-02-10;0600;-3.189;
2020-02-10;0700;-2.881;
2020-02-10;0800;-1.702;
2020-02-10;0900;-2.214;
2020-02-10;1000;70.082;
2020-02-10;1100;432.45;
2020-02-10;1200;1455.351;
2020-02-10;1300;1932.395;
2020-02-10;1400;2247.004;
2020-02-10;1500;2967.069;
2020-02-10;1600;3370.809;
2020-02-10;1700;3727.993;
2020-02-10;1800;3157.114;
2020-02-10;1900;2287.6;
2020-02-10;2000;998.465;
2020-02-10;2100;282.441;
2020-02-10;2200;211.944;
2020-02-10;2300;-3.512;
2020-02-11;0000;-3.54;
2020-02-11;0100;-3.536;
2020-02-11;0200;-3.516;
2020-02-11;0300;-3.516;
2020-02-11;0400;-2.914;
2020-02-11;0500;-3.037;
2020-02-11;0600;-2.681;
2020-02-11;0700;-2.25;
2020-02-11;0800;-1.85;
2020-02-11;0900;-1.798;
2020-02-11;1000;97.676;
2020-02-11;1100;570.102;
2020-02-11;1200;1329.875;
2020-02-11;1300;2609.456;
2020-02-11;1400;3340.211;
2020-02-11;1500;3372.713;
2020-02-11;1600;2319.769;
2020-02-11;1700;355.473;
2020-02-11;1800;773.852;
2020-02-11;1900;2100.419;
2020-02-11;2000;749.105;
2020-02-11;2100;180.678;
2020-02-11;2200;17.81;
2020-02-11;2300;-3.354;
2020-02-12;0000;-3.265;
2020-02-12;0100;-3.467;
2020-02-12;0200;-3.522;
2020-02-12;0300;-3.142;
2020-02-12;0400;-2.656;
2020-02-12;0500;-3.32;
2020-02-12;0600;-2.375;
2020-02-12;0700;-2.499;
2020-02-12;0800;-1.78;
2020-02-12;0900;-2.325;
2020-02-12;1000;78.87;
2020-02-12;1100;427.49;
2020-02-12;1200;1036.85;
2020-02-12;1300;1618.052;
2020-02-12;1400;1344.736;
2020-02-12;1500;2744.89;
2020-02-12;1600;3162.72;
2020-02-12;1700;1210.537;
2020-02-12;1800;1528.617;
2020-02-12;1900;1317.366;
2020-02-12;2000;708.956;
2020-02-12;2100;366.032;
2020-02-12;2200;55.511;
2020-02-12;2300;-3.338;
2020-02-13;0000;-3.54;
2020-02-13;0100;-3.387;
2020-02-13;0200;-3.263;
2020-02-13;0300;-2.116;
2020-02-13;0400;-2.515;
2020-02-13;0500;-3.136;
2020-02-13;0600;-2.477;
2020-02-13;0700;-2.32;
2020-02-13;0800;-2.392;
2020-02-13;0900;-2.145;
2020-02-13;1000;69.047;
2020-02-13;1100;370.192;
2020-02-13;1200;1088.189;
2020-02-13;1300;2549.378;
2020-02-13;1400;2755.794;
2020-02-13;1500;3286.342;
2020-02-13;1600;3133.064;
2020-02-13;1700;2810.136;
2020-02-13;1800;3384.018;
2020-02-13;1900;1518.082;
2020-02-13;2000;525.546;
2020-02-13;2100;725.36;
2020-02-13;2200;75.295;
2020-02-13;2300;-3.538;
2020-02-14;0000;-3.54;
2020-02-14;0100;-3.475;
2020-02-14;0200;-3.53;
2020-02-14;0300;-3.153;
2020-02-14;0400;-3.031;
2020-02-14;0500;-1.967;
2020-02-14;0600;-2.008;
2020-02-14;0700;-1.865;
2020-02-14;0800;-.828;
2020-02-14;0900;-2.1;
2020-02-14;1000;42.681;
2020-02-14;1100;305.779;
2020-02-14;1200;1602.262;
2020-02-14;1300;2724.46;
2020-02-14;1400;2620.843;
2020-02-14;1500;2841.419;
2020-02-14;1600;1683.235;
2020-02-14;1700;436.567;
2020-02-14;1800;614.058;
2020-02-14;1900;330.713;
2020-02-14;2000;223.387;
2020-02-14;2100;34.102;
2020-02-14;2200;5.813;
2020-02-14;2300;-3.466;
2020-02-15;0000;-3.376;
2020-02-15;0100;-2.625;
2020-02-15;0200;-3.366;
2020-02-15;0300;-3.359;
2020-02-15;0400;-3.168;
2020-02-15;0500;-3.54;
2020-02-15;0600;-3.54;
2020-02-15;0700;-3.54;
2020-02-15;0800;-3.54;
2020-02-15;0900;-3.485;
2020-02-15;1000;149.256;
2020-02-15;1100;938.791;
2020-02-15;1200;1867.672;
2020-02-15;1300;2685.799;
2020-02-15;1400;2439.513;
2020-02-15;1500;1991.903;
2020-02-15;1600;1154.673;
2020-02-15;1700;1708.876;
2020-02-15;1800;1519.96;
2020-02-15;1900;905.966;
2020-02-15;2000;711.564;
2020-02-15;2100;638.59;
2020-02-15;2200;135.853;
2020-02-15;2300;-2.614;
2020-02-16;0000;-3.028;
2020-02-16;0100;-3.225;
2020-02-16;0200;-3.284;
2020-02-16;0300;-2.815;
2020-02-16;0400;-3.508;
2020-02-16;0500;-3.536;
2020-02-16;0600;-3.526;
2020-02-16;0700;-3.502;
2020-02-16;0800;-2.979;
2020-02-16;0900;-3.191;
2020-02-16;1000;175.196;
2020-02-16;1100;906.947;
2020-02-16;1200;1603.919;
2020-02-16;1300;1907.82;
2020-02-16;1400;3285.82;
2020-02-16;1500;3904.447;
2020-02-16;1600;3180.081;
2020-02-16;1700;2692.676;
2020-02-16;1800;1775.354;
2020-02-16;1900;1903.491;
2020-02-16;2000;506.202;
2020-02-16;2100;232.724;
2020-02-16;2200;32.905;
2020-02-16;2300;-3.514;
2020-02-17;0000;-3.42;
2020-02-17;0100;-2.994;
2020-02-17;0200;-2.742;
2020-02-17;0300;-3.54;
2020-02-17;0400;-3.53;
2020-02-17;0500;-2.797;
2020-02-17;0600;-2.897;
2020-02-17;0700;-3.54;
2020-02-17;0800;-3.52;
2020-02-17;0900;-3.52;
2020-02-17;1000;54.665;
2020-02-17;1100;465.673;
2020-02-17;1200;1862.645;
2020-02-17;1300;2391.669;
2020-02-17;1400;1148.781;
2020-02-17;1500;2547.096;
2020-02-17;1600;4205.291;
2020-02-17;1700;2442.592;
2020-02-17;1800;3571.449;
2020-02-17;1900;1717.905;
2020-02-17;2000;1349.162;
2020-02-17;2100;701.171;
2020-02-17;2200;83.252;
2020-02-17;2300;-3.171;
2020-02-18;0000;-3.54;
2020-02-18;0100;-3.536;
2020-02-18;0200;-3.364;
2020-02-18;0300;-3.54;
2020-02-18;0400;-3.524;
2020-02-18;0500;-2.866;
2020-02-18;0600;-2.276;
2020-02-18;0700;-3.504;
2020-02-18;0800;-3.54;
2020-02-18;0900;-3.54;
2020-02-18;1000;150.68;
2020-02-18;1100;728.457;
2020-02-18;1200;1306.26;
2020-02-18;1300;2365.346;
2020-02-18;1400;1969.999;
2020-02-18;1500;3270.491;
2020-02-18;1600;2453.106;
2020-02-18;1700;2327.896;
2020-02-18;1800;1457.4;
2020-02-18;1900;1374.821;
2020-02-18;2000;1269.61;
2020-02-18;2100;586.814;
2020-02-18;2200;149.207;
2020-02-18;2300;-3.54;
2020-02-19;0000;-3.447;
2020-02-19;0100;-3.38;
2020-02-19;0200;-3.419;
2020-02-19;0300;-3.419;
2020-02-19;0400;-3.057;
2020-02-19;0500;-2.519;
2020-02-19;0600;-3.433;
2020-02-19;0700;-3.498;
2020-02-19;0800;-3.409;
2020-02-19;0900;-3.346;
2020-02-19;1000;101.941;
2020-02-19;1100;575.261;
2020-02-19;1200;1001.815;
2020-02-19;1300;2467.318;
2020-02-19;1400;2137.121;
2020-02-19;1500;2539.824;
2020-02-19;1600;3590.569;
2020-02-19;1700;2476.793;
2020-02-19;1800;1918.488;
2020-02-19;1900;1159.826;
2020-02-19;2000;1077.023;
2020-02-19;2100;201.287;
2020-02-19;2200;19.521;
2020-02-19;2300;-3.516;
2020-02-20;0000;-3.54;
2020-02-20;0100;-2.911;
2020-02-20;0200;-2.69;
2020-02-20;0300;-2.856;
2020-02-20;0400;-2.94;
2020-02-20;0500;-2.813;
2020-02-20;0600;-2.858;
2020-02-20;0700;-1.994;
2020-02-20;0800;-2.675;
2020-02-20;0900;-3.299;
2020-02-20;1000;201.921;
2020-02-20;1100;861.899;
2020-02-20;1200;1781.05;
2020-02-20;1300;2551.908;
2020-02-20;1400;3007.438;
2020-02-20;1500;3100.221;
2020-02-20;1600;3454.375;
2020-02-20;1700;3543.076;
2020-02-20;1800;1495.952;
2020-02-20;1900;671.835;
2020-02-20;2000;1328.961;
2020-02-20;2100;623.766;
2020-02-20;2200;40.49;
2020-02-20;2300;-3.54;
2020-02-21;0000;-3.54;
2020-02-21;0100;-3.54;
2020-02-21;0200;-3.54;
2020-02-21;0300;-3.54;
2020-02-21;0400;-3.54;
2020-02-21;0500;-3.54;
2020-02-21;0600;-3.54;
2020-02-21;0700;-3.54;
2020-02-21;0800;-3.34;
2020-02-21;0900;-.489;
2020-02-21;1000;64.41;
2020-02-21;1100;325.666;
2020-02-21;1200;968.936;
2020-02-21;1300;2484.422;
2020-02-21;1400;3300.844;
2020-02-21;1500;2314.425;
2020-02-21;1600;3755.996;
2020-02-21;1700;3362.769;
2020-02-21;1800;1407.438;
2020-02-21;1900;1491.97;
2020-02-21;2000;1627.519;
2020-02-21;2100;403.817;
2020-02-21;2200;82.69;
2020-02-21;2300;-3.232;
2020-02-22;0000;-3.223;
2020-02-22;0100;-2.962;
2020-02-22;0200;-3.385;
2020-02-22;0300;-2.365;
2020-02-22;0400;-3.129;
2020-02-22;0500;-3.512;
2020-02-22;0600;-3.245;
2020-02-22;0700;-3.54;
2020-02-22;0800;-3.54;
2020-02-22;0900;-3.54;
2020-02-22;1000;93.06;
2020-02-22;1100;1052.4;
2020-02-22;1200;1777.98;
2020-02-22;1300;2763.22;
2020-02-22;1400;2880.517;
2020-02-22;1500;547.568;
2020-02-22;1600;1834.771;
2020-02-22;1700;1778.433;
2020-02-22;1800;1198.031;
2020-02-22;1900;1312.189;
2020-02-22;2000;867.209;
2020-02-22;2100;385.126;
2020-02-22;2200;66.083;
2020-02-22;2300;-3.187;
2020-02-23;0000;-2.512;
2020-02-23;0100;-3.447;
2020-02-23;0200;-3.534;
2020-02-23;0300;-3.233;
2020-02-23;0400;-3.431;
2020-02-23;0500;-3.409;
2020-02-23;0600;-3.173;
2020-02-23;0700;-3.413;
2020-02-23;0800;-2.293;
2020-02-23;0900;-3.397;
2020-02-23;1000;42.538;
2020-02-23;1100;369.386;
2020-02-23;1200;1094.067;
2020-02-23;1300;2563.735;
2020-02-23;1400;1322.745;
2020-02-23;1500;933.083;
2020-02-23;1600;1219.533;
2020-02-23;1700;976.129;
2020-02-23;1800;1476.629;
2020-02-23;1900;1782.01;
2020-02-23;2000;1618.535;
2020-02-23;2100;892.212;
2020-02-23;2200;97.095;
2020-02-23;2300;-2.215;
2020-02-24;0000;-3.305;
2020-02-24;0100;-3.54;
2020-02-24;0200;-3.54;
2020-02-24;0300;-3.54;
2020-02-24;0400;-3.528;
2020-02-24;0500;-2.815;
2020-02-24;0600;-3.003;
2020-02-24;0700;-3.437;
2020-02-24;0800;-2.779;
2020-02-24;0900;-3.074;
2020-02-24;1000;87.545;
2020-02-24;1100;670.417;
2020-02-24;1200;1128.845;
2020-02-24;1300;2415.583;
2020-02-24;1400;2659.084;
2020-02-24;1500;667.579;
2020-02-24;1600;1076.148;
2020-02-24;1700;512.726;
2020-02-24;1800;59.266;
2020-02-24;1900;112.398;
2020-02-24;2000;252.623;
2020-02-24;2100;170.882;
2020-02-24;2200;22.498;
2020-02-24;2300;-2.735;
2020-02-25;0000;-2.398;
2020-02-25;0100;-2.623;
2020-02-25;0200;-3.211;
2020-02-25;0300;-3.211;
2020-02-25;0400;-2.104;
2020-02-25;0500;-2.233;
2020-02-25;0600;-2.229;
2020-02-25;0700;-1.548;
2020-02-25;0800;-2.454;
2020-02-25;0900;-1.896;
2020-02-25;1000;50.735;
2020-02-25;1100;263.418;
2020-02-25;1200;647.713;
2020-02-25;1300;964.749;
2020-02-25;1400;1338.877;
2020-02-25;1500;3076.014;
2020-02-25;1600;3201.477;
2020-02-25;1700;1523.211;
2020-02-25;1800;2693.974;
2020-02-25;1900;1251.036;
2020-02-25;2000;955.264;
2020-02-25;2100;310.543;
2020-02-25;2200;65.398;
2020-02-25;2300;-3.481;
2020-02-26;0000;-3.54;
2020-02-26;0100;-3.51;
2020-02-26;0200;-3.532;
2020-02-26;0300;-3.401;
2020-02-26;0400;-3.239;
2020-02-26;0500;-3.207;
2020-02-26;0600;-3.1;
2020-02-26;0700;-2.727;
2020-02-26;0800;-3.216;
2020-02-26;0900;-3.362;
2020-02-26;1000;63.008;
2020-02-26;1100;335.866;
2020-02-26;1200;649.612;
2020-02-26;1300;2045.307;
2020-02-26;1400;3007.547;
2020-02-26;1500;2877.073;
2020-02-26;1600;2958.982;
2020-02-26;1700;1080.09;
2020-02-26;1800;852.556;
2020-02-26;1900;437.165;
2020-02-26;2000;259.149;
2020-02-26;2100;182.163;
2020-02-26;2200;38.933;
2020-02-26;2300;-3.502;
2020-02-27;0000;-3.506;
2020-02-27;0100;-3.409;
2020-02-27;0200;-3.382;
2020-02-27;0300;-3.528;
2020-02-27;0400;-3.001;
2020-02-27;0500;-3.54;
2020-02-27;0600;-3.54;
2020-02-27;0700;-3.54;
2020-02-27;0800;-3.53;
2020-02-27;0900;-3.54;
2020-02-27;1000;110.105;
2020-02-27;1100;913.482;
2020-02-27;1200;1826.78;
2020-02-27;1300;2637.065;
2020-02-27;1400;3267.738;
2020-02-27;1500;3596.477;
2020-02-27;1600;3090.187;
2020-02-27;1700;3013.252;
2020-02-27;1800;3139.669;
2020-02-27;1900;1803.503;
2020-02-27;2000;1206.38;
2020-02-27;2100;276.917;
2020-02-27;2200;54.162;
2020-02-27;2300;-3.54;
2020-02-28;0000;-3.54;
2020-02-28;0100;-3.54;
2020-02-28;0200;-3.538;
2020-02-28;0300;-2.283;
2020-02-28;0400;-2.66;
2020-02-28;0500;-2.542;
2020-02-28;0600;-3.53;
2020-02-28;0700;-3.536;
2020-02-28;0800;-3.518;
2020-02-28;0900;-3.138;
2020-02-28;1000;100.646;
2020-02-28;1100;738.956;
2020-02-28;1200;1200.467;
2020-02-28;1300;2728.142;
2020-02-28;1400;2512.749;
2020-02-28;1500;1388.969;
2020-02-28;1600;2004.69;
2020-02-28;1700;1052.369;
2020-02-28;1800;166.282;
2020-02-28;1900;245.641;
2020-02-28;2000;319.131;
2020-02-28;2100;205.296;
2020-02-28;2200;32.192;
2020-02-28;2300;-3.324;
2020-02-29;0000;-3.532;
2020-02-29;0100;-3.54;
2020-02-29;0200;-3.536;
2020-02-29;0300;-3.473;
2020-02-29;0400;-2.716;
2020-02-29;0500;-3.441;
2020-02-29;0600;-3.209;
2020-02-29;0700;-3.314;
2020-02-29;0800;-3.538;
2020-02-29;0900;-3.528;
2020-02-29;1000;101.426;
2020-02-29;1100;447.996;
2020-02-29;1200;1349.183;
2020-02-29;1300;1206.685;
2020-02-29;1400;2715.545;
2020-02-29;1500;2375.359;
2020-02-29;1600;338.933;
2020-02-29;1700;1627.8;
2020-02-29;1800;2271.951;
2020-02-29;1900;1128.561;
2020-02-29;2000;529.537;
2020-02-29;2100;127.286;
2020-02-29;2200;18.02;
2020-02-29;2300;-2.881;
2020-03-01;0000;-3.041;
2020-03-01;0100;-2.377;
2020-03-01;0200;-1.895;
2020-03-01;0300;-2.155;
2020-03-01;0400;-1.932;
2020-03-01;0500;-1.543;
2020-03-01;0600;-2.319;
2020-03-01;0700;-3.199;
2020-03-01;0800;-3.538;
2020-03-01;0900;-3.49;
2020-03-01;1000;82.622;
2020-03-01;1100;410.525;
2020-03-01;1200;775.476;
2020-03-01;1300;1783.646;
2020-03-01;1400;2514.745;
2020-03-01;1500;2779.161;
2020-03-01;1600;2572.054;
2020-03-01;1700;1519.127;
2020-03-01;1800;2338.579;
2020-03-01;1900;1502.515;
2020-03-01;2000;472.71;
2020-03-01;2100;275.77;
2020-03-01;2200;73.28;
2020-03-01;2300;-3.433;
2020-03-02;0000;-3.427;
2020-03-02;0100;-3.171;
2020-03-02;0200;-2.695;
2020-03-02;0300;-3.54;
2020-03-02;0400;-3.368;
2020-03-02;0500;-2.989;
2020-03-02;0600;-3.187;
2020-03-02;0700;-2.149;
2020-03-02;0800;-2.648;
2020-03-02;0900;-2.745;
2020-03-02;1000;20.777;
2020-03-02;1100;481.491;
2020-03-02;1200;1092.905;
2020-03-02;1300;1864.973;
2020-03-02;1400;2262.08;
2020-03-02;1500;2221.846;
2020-03-02;1600;2777.764;
2020-03-02;1700;1217.474;
2020-03-02;1800;1660.329;
2020-03-02;1900;1458.511;
2020-03-02;2000;667.449;
2020-03-02;2100;322.804;
2020-03-02;2200;29.981;
2020-03-02;2300;-2.072;
2020-03-03;0000;-1.367;
2020-03-03;0100;-1.171;
2020-03-03;0200;-1.53;
2020-03-03;0300;-2.107;
2020-03-03;0400;-1.548;
2020-03-03;0500;-.833;
2020-03-03;0600;-1.914;
2020-03-03;0700;-2.203;
2020-03-03;0800;-2.214;
2020-03-03;0900;-2.156;
2020-03-03;1000;51.958;
2020-03-03;1100;492.821;
2020-03-03;1200;1525.979;
2020-03-03;1300;2462.506;
2020-03-03;1400;3204.565;
2020-03-03;1500;3198.646;
2020-03-03;1600;3638.868;
2020-03-03;1700;3409.33;
2020-03-03;1800;1487.575;
2020-03-03;1900;894.621;
2020-03-03;2000;500.588;
2020-03-03;2100;627.841;
2020-03-03;2200;104.154;
2020-03-03;2300;-3.354;
2020-03-04;0000;-3.54;
2020-03-04;0100;-3.54;
2020-03-04;0200;-3.53;
2020-03-04;0300;-3.481;
2020-03-04;0400;-3.54;
2020-03-04;0500;-3.54;
2020-03-04;0600;-3.54;
2020-03-04;0700;-3.54;
2020-03-04;0800;-3.524;
2020-03-04;0900;-3.36;
2020-03-04;1000;43.809;
2020-03-04;1100;740.879;
2020-03-04;1200;1528.439;
2020-03-04;1300;2352.082;
2020-03-04;1400;2042.539;
2020-03-04;1500;2777.29;
2020-03-04;1600;1926.639;
2020-03-04;1700;1679.205;
2020-03-04;1800;2493.635;
2020-03-04;1900;1292.166;
2020-03-04;2000;1016.23;
2020-03-04;2100;670.577;
2020-03-04;2200;62.789;
2020-03-04;2300;-3.5;
2020-03-05;0000;-3.54;
2020-03-05;0100;-3.54;
2020-03-05;0200;-3.494;
2020-03-05;0300;-2.822;
2020-03-05;0400;-3.536;
2020-03-05;0500;-3.54;
2020-03-05;0600;-3.536;
2020-03-05;0700;-3.358;
2020-03-05;0800;-3.419;
2020-03-05;0900;-3.239;
2020-03-05;1000;45.85;
2020-03-05;1100;314.582;
2020-03-05;1200;1526.906;
2020-03-05;1300;2156.971;
2020-03-05;1400;2046.188;
2020-03-05;1500;267.369;
2020-03-05;1600;1239.308;
2020-03-05;1700;3392.368;
2020-03-05;1800;1581.777;
2020-03-05;1900;419.75;
2020-03-05;2000;781.565;
2020-03-05;2100;352.038;
2020-03-05;2200;9.508;
2020-03-05;2300;-2.326;
2020-03-06;0000;-2.4;
2020-03-06;0100;-2.122;
2020-03-06;0200;-2.803;
2020-03-06;0300;-2.646;
2020-03-06;0400;-.819;
2020-03-06;0500;-1.183;
2020-03-06;0600;.205;
2020-03-06;0700;-.486;
2020-03-06;0800;-1.977;
2020-03-06;0900;-1.34;
2020-03-06;1000;28.177;
2020-03-06;1100;208.577;
2020-03-06;1200;450.84;
2020-03-06;1300;637.449;
2020-03-06;1400;829.028;
2020-03-06;1500;524.363;
2020-03-06;1600;647.592;
2020-03-06;1700;801.754;
2020-03-06;1800;941.698;
2020-03-06;1900;625.42;
2020-03-06;2000;1291.148;
2020-03-06;2100;361.957;
2020-03-06;2200;46.254;
2020-03-06;2300;-2.791;
2020-03-07;0000;-2.318;
2020-03-07;0100;-2.615;
2020-03-07;0200;-2.966;
2020-03-07;0300;-2.065;
2020-03-07;0400;-1.982;
2020-03-07;0500;-2.352;
2020-03-07;0600;-2.099;
2020-03-07;0700;-1.256;
2020-03-07;0800;-.948;
2020-03-07;0900;-1.593;
2020-03-07;1000;47.632;
2020-03-07;1100;404.02;
2020-03-07;1200;1261.457;
2020-03-07;1300;1563.387;
2020-03-07;1400;2026.295;
2020-03-07;1500;1933.038;
2020-03-07;1600;1571.652;
2020-03-07;1700;2547.83;
2020-03-07;1800;1907.893;
2020-03-07;1900;661.49;
2020-03-07;2000;758.288;
2020-03-07;2100;266.729;
2020-03-07;2200;20.997;
2020-03-07;2300;-3.52;
2020-03-08;0000;-3.51;
2020-03-08;0100;-1.604;
2020-03-08;0200;-2.924;
2020-03-08;0300;-2.469;
2020-03-08;0400;-2.939;
2020-03-08;0500;-2.478;
2020-03-08;0600;-2.192;
2020-03-08;0700;-2.187;
2020-03-08;0800;-2.129;
2020-03-08;0900;-2.495;
2020-03-08;1000;58.776;
2020-03-08;1100;684.285;
2020-03-08;1200;1426.157;
2020-03-08;1300;1955.609;
2020-03-08;1400;2944.142;
2020-03-08;1500;3370.056;
2020-03-08;1600;3637.359;
2020-03-08;1700;2754.321;
2020-03-08;1800;1955.712;
2020-03-08;1900;654.007;
2020-03-08;2000;1246.593;
2020-03-08;2100;696.118;
2020-03-08;2200;40.879;
2020-03-08;2300;-3.251;
2020-03-09;0000;.005;
2020-03-09;0100;-1.794;
2020-03-09;0200;.664;
2020-03-09;0300;-1.733;
2020-03-09;0400;-2.632;
2020-03-09;0500;-1.606;
2020-03-09;0600;-1.96;
2020-03-09;0700;-2.214;
2020-03-09;0800;-2.245;
2020-03-09;0900;-2.2;
2020-03-09;1000;43.536;
2020-03-09;1100;338.795;
2020-03-09;1200;915.07;
2020-03-09;1300;2067.419;
2020-03-09;1400;2310.415;
2020-03-09;1500;1627.809;
2020-03-09;1600;2048.138;
2020-03-09;1700;1975.243;
2020-03-09;1800;1870.349;
2020-03-09;1900;1217.794;
2020-03-09;2000;896.541;
2020-03-09;2100;380.881;
2020-03-09;2200;19.808;
2020-03-09;2300;-3.455;
2020-03-10;0000;-3.54;
2020-03-10;0100;-3.441;
2020-03-10;0200;-3.538;
2020-03-10;0300;-3.54;
2020-03-10;0400;-3.54;
2020-03-10;0500;-3.54;
2020-03-10;0600;-3.54;
2020-03-10;0700;-3.54;
2020-03-10;0800;-3.54;
2020-03-10;0900;-3.54;
2020-03-10;1000;74.12;
2020-03-10;1100;547.251;
2020-03-10;1200;1208.337;
2020-03-10;1300;1719.088;
2020-03-10;1400;2339.959;
2020-03-10;1500;3256.738;
2020-03-10;1600;2720.191;
2020-03-10;1700;3429.329;
2020-03-10;1800;2657.94;
2020-03-10;1900;1792.923;
2020-03-10;2000;514.507;
2020-03-10;2100;254.594;
2020-03-10;2200;66.119;
2020-03-10;2300;-3.54;
2020-03-11;0000;-3.54;
2020-03-11;0100;-3.54;
2020-03-11;0200;-3.54;
2020-03-11;0300;-3.54;
2020-03-11;0400;-3.54;
2020-03-11;0500;-3.536;
2020-03-11;0600;-3.477;
2020-03-11;0700;-3.332;
2020-03-11;0800;-2.52;
2020-03-11;0900;-3.481;
2020-03-11;1000;48.546;
2020-03-11;1100;510.208;
2020-03-11;1200;1105.145;
2020-03-11;1300;1742.033;
2020-03-11;1400;2629.395;
2020-03-11;1500;1956.098;
2020-03-11;1600;2180.637;
2020-03-11;1700;2190.159;
2020-03-11;1800;1993.929;
2020-03-11;1900;1734.109;
2020-03-11;2000;1072.184;
2020-03-11;2100;274.931;
2020-03-11;2200;22.509;
2020-03-11;2300;-3.51;
2020-03-12;0000;-3.54;
2020-03-12;0100;-3.54;
2020-03-12;0200;-3.54;
2020-03-12;0300;-3.54;
2020-03-12;0400;-3.54;
2020-03-12;0500;-3.263;
2020-03-12;0600;-3.479;
2020-03-12;0700;-3.538;
2020-03-12;0800;-3.055;
2020-03-12;0900;-2.989;
2020-03-12;1000;60.12;
2020-03-12;1100;837.486;
2020-03-12;1200;1323.307;
2020-03-12;1300;1417.194;
2020-03-12;1400;2105.916;
2020-03-12;1500;3594.319;
2020-03-12;1600;2457.591;
2020-03-12;1700;2650.396;
2020-03-12;1800;3149.459;
2020-03-12;1900;1915.192;
2020-03-12;2000;1184.933;
2020-03-12;2100;336.138;
2020-03-12;2200;32.612;
2020-03-12;2300;-3.54;
2020-03-13;0000;-3.54;
2020-03-13;0100;-3.54;
2020-03-13;0200;-3.54;
2020-03-13;0300;-3.299;
2020-03-13;0400;-3.54;
